"user","name","party","blok","variable","value"
"LeaWermelin","Lea Wermelin","A","red","likes_t50",842
"PiaOlsen","Pia Olsen Dyhr","F","red","likes_t50",789
"khoenge","Karsten Hønge","F","red","likes_t50",546
"jacobmark_sf","Jacob Mark","F","red","likes_t50",2248
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","likes_t50",481
"TrineTorp","Trine Schøning Torp","F","red","likes_t50",275
"KirstenNormann","Kirsten Normann","F","red","likes_t50",187
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","likes_t50",445
"signe_munk","Signe Munk","F","red","likes_t50",677
"Carl__Valentin","Carl Valentin","F","red","likes_t50",841
"charlottebroman","Charlotte Mølbæk","F","red","likes_t50",613
"Halime9Oguz","Halime Oguz","F","red","likes_t50",120
"AnneValentina","Anne Valentina Berthelsen","F","red","likes_t50",555
"AstridCaroee","Astrid Carøe","F","red","likes_t50",734
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","likes_t50",141
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","likes_t50",29643
"Martin_Geertsen","Martin Geertsen","V","blue","likes_t50",1403
"JanEJoergensen","Jan E. Jørgensen","V","blue","likes_t50",1651
"sophieloehde","Sophie Løhde","V","blue","likes_t50",2988
"AnneStergaa","Anne Honoré Østergaard","V","blue","likes_t50",355
"AnniMatthiesen","Anni Matthiesen","V","blue","likes_t50",147
"BHaarder","Bertel Haarder","V","blue","likes_t50",725
"CKissmeyer","Carsten Kissmeyer","V","blue","likes_t50",34
"ChristofferMels","Christoffer Melson","V","blue","likes_t50",1221
"EllenTraneNorby","Ellen Trane Nørby","V","blue","likes_t50",103
"ErlingBonnesen","Erling Bonnesen","V","blue","likes_t50",305
"EvaKjerHansen","Eva Kjer Hansen","V","blue","likes_t50",140
"fatmaoektem","Fatma Øktem","V","blue","likes_t50",283
"HansAndersenV","Hans Andersen","V","blue","likes_t50",755
"HaChrSchmidt","Hans Christian Schmidt","V","blue","likes_t50",217
"bankHeidi","Heidi Bank","V","blue","likes_t50",319
"jacobjensenMF","Jacob Jensen","V","blue","likes_t50",405
"JaneHeitmann","Jane Heitmann","V","blue","likes_t50",473
"EllemannKaren","Karen Ellemann","V","blue","likes_t50",364
"LauritzenK","Karsten Lauritzen","V","blue","likes_t50",859
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","likes_t50",299
"kimvalentinDK","Kim Valentin","V","blue","likes_t50",119
"kplorentzen","Kr. Pihl Lorentzen","V","blue","likes_t50",261
"larsclilleholt","Lars Chr. Lilleholt","V","blue","likes_t50",2540
"LouiseElholm","Louise Schack Elholm","V","blue","likes_t50",1026
"madsfuglede","Mads Fuglede","V","blue","likes_t50",1712
"marie_bjerre","Marie Bjerre","V","blue","likes_t50",2777
"MarkGrossmannV","Mark Grossmann","V","blue","likes_t50",21
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","likes_t50",108
"michaelaastrup","Michael Aastrup Jensen","V","blue","likes_t50",716
"MortenDahlin","Morten Dahlin","V","blue","likes_t50",3257
"PeterJuelJensen","Peter Juel Jensen","V","blue","likes_t50",7
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","likes_t50",456
"ThDanielsen","Thomas Danielsen","V","blue","likes_t50",311
"Torstenschack","Torsten Schack","V","blue","likes_t50",1657
"troelslundp","Troels Lund Poulsen","V","blue","likes_t50",2627
"Ulla_Tornaes","Ulla Tørnæs","V","blue","likes_t50",698
"larsloekke","Lars Løkke Rasmussen","MF","blue","likes_t50",2932
"SorenPape","Søren Pape Poulsen","C","blue","likes_mean_t50",243.74
"metteabildgaard","Mette Abildgaard","C","blue","likes_mean_t50",49.76
"RasmusJarlov","Rasmus Jarlov","C","blue","likes_mean_t50",14.16
"JuulMona","Mona Juul","C","blue","likes_mean_t50",25.8
"PerLarsenC","Per Larsen","C","blue","likes_mean_t50",81.7
"_MaiMercado","Mai Mercado","C","blue","likes_mean_t50",29.7
"BirgitteBergman","Birgitte Bergman","C","blue","likes_mean_t50",18.94
"brittbager","Britt Bager","C","blue","likes_mean_t50",2.22
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","likes_mean_t50",7.08
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","likes_mean_t50",70.4
"MrMesserschmidt","Morten Messerschmidt","O","blue","likes_mean_t50",20.2
"mfMorten","Morten Bødskov","A","red","likes_mean_t50",36.98
"espersendf","Søren Espersen","O","blue","likes_mean_t50",13.68
"skaarup_df","Peter Skaarup","O","blue","likes_mean_t50",22.78
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","likes_mean_t50",17.5
"AdsbolAdsbl","Karina Adsbøl","O","blue","likes_mean_t50",12.86
"LiseBech","Lise Bech 🇩🇰","O","blue","likes_mean_t50",10.8
"BentGsted","Bent Bøgsted","O","blue","likes_mean_t50",4.33333333333333
"ReneChr67108814","Rene’ Christensen","O","blue","likes_mean_t50",53.3333333333333
"JThulesen","J H Thulesen Dahl","O","blue","likes_mean_t50",8.16
"flydtkjaer","Dennis Flydtkjær","O","blue","likes_mean_t50",16.24
"MarieKrarup","Marie Krarup","O","blue","likes_mean_t50",33.42
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","likes_mean_t50",3.74
"MaiVilladsen","Mai Villadsen","EL","red","likes_mean_t50",180.74
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","likes_mean_t50",15.84
"VictoriaV_EL","Victoria Velásquez","EL","red","likes_mean_t50",21.6
"EvaFlyvholm","Eva Flyvholm","EL","red","likes_mean_t50",110.28
"pederhvelplund","Peder Hvelplund","EL","red","likes_mean_t50",38.54
"ChristianJuhl2","Christian Juhl","EL","red","likes_mean_t50",8.68
"RuneLundEL","Rune Lund","EL","red","likes_mean_t50",41.72
"PSkipperEL","Pernille Skipper","EL","red","likes_mean_t50",47.9
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","likes_mean_t50",21.62
"RosaLundEl","Rosa Lund","EL","red","likes_mean_t50",65.12
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","likes_mean_t50",1.54
"jonasholmdk","Jonas Holm","Q","neutral","likes_mean_t50",1.54
"AlexVanopslagh","Alex Vanopslagh","I","blue","likes_mean_t50",125.84
"SociologenHD","Henrik Dahl","I","blue","likes_mean_t50",98.52
"olebirkolesen","Ole Birk Olesen","I","blue","likes_mean_t50",49.9
"LBMathiesen","Lars Boje Mathiesen","D","blue","likes_mean_t50",121.56
"ThiesenMette","Mette Thiesen","D","blue","likes_mean_t50",76.52
"PernilleVermund","Pernille Vermund","D","blue","likes_mean_t50",207.44
"peter_seier","Peter Seier Christensen","D","blue","likes_mean_t50",18.72
"FrkCallesen","Anne Sophie Callesen","B","red","likes_mean_t50",11.16
"mariannejelved","Marianne Jelved","B","red","likes_mean_t50",9.04
"SamiraNawa","Samira Nawa","B","red","likes_mean_t50",42.92
"rohde_jens","Jens Rohde","B","red","likes_mean_t50",55.52
"kronborgsusan","Susan Kronborg","B","red","likes_mean_t50",48.84
"martinlidegaard","Martin Lidegaard","B","red","likes_mean_t50",46.34
"KathrineOlldag","Kathrine Olldag","B","red","likes_mean_t50",17.96
"sofiecn","Sofie Carsten Nielsen","B","red","likes_mean_t50",26.86
"a_steenberg","Andreas Steenberg","B","red","likes_mean_t50",19.16
"rvthorholm","Christina Thorholm","B","red","likes_mean_t50",1.72
"KatrineRobsoe","Katrine Robsøe","B","red","likes_mean_t50",8
"rasmushelveg","Rasmus Helveg","B","red","likes_mean_t50",6.8
"stinuslindgreen","Stinus Lindgreen","B","red","likes_mean_t50",9.04
"zeniastampe","Zenia Stampe","B","red","likes_mean_t50",40.9
"LotteRod","Lotte Rod","B","red","likes_mean_t50",10.3
"IdaAuken","Ida Auken","A","red","likes_mean_t50",7.9
"Trinebramsen","Trine Bramsen","A","red","likes_mean_t50",0.94
"BjBrandenborg","Bjørn Brandenborg","A","red","likes_mean_t50",2.5
"bressendorff","Brian Bressendorff","A","red","likes_mean_t50",2.29032258064516
"JeppeBruus","Jeppe Bruus","A","red","likes_mean_t50",10.4
"KaareDybvad","Kaare Dybvad","A","red","likes_mean_t50",28.42
"BennyEngelbrech","Benny Engelbrecht","A","red","likes_mean_t50",18.16
"CamFabricius","Camilla Fabricius","A","red","likes_mean_t50",3.84
"MetteGjerskov","Mette Gjerskov","A","red","likes_mean_t50",16.64
"AlexanderGrandt","Alexander Grandt","A","red","likes_mean_t50",21.68
"HavOrla","Orla Hav","A","red","likes_mean_t50",3.28
"PHummelgaard","Peter Hummelgaard","A","red","likes_mean_t50",28.66
"MFThomasJensen","Thomas Jensen","A","red","likes_mean_t50",1.58
"LahnLeif","Leif Lahn Jensen","A","red","likes_mean_t50",4.46
"Jens_Joel","Jens Joel","A","red","likes_mean_t50",5.36
"janjohansen16",NA,"A","red","likes_mean_t50",NA
"DanJoergensen","Dan Jørgensen","A","red","likes_mean_t50",4.92
"SandKjaer","Kasper Sand Kjær","A","red","likes_mean_t50",13.4
"AndersKronborg","Anders Kronborg","A","red","likes_mean_t50",6.64
"rasmushorn","Rasmus Horn Langhoff","A","red","likes_mean_t50",5.64
"MalteLarsen","Malte Larsen","A","red","likes_mean_t50",0.98
"LarssonTanja","Tanja Larsson","A","red","likes_mean_t50",1.4
"Heunicke","Magnus Heunicke","A","red","likes_mean_t50",46.68
"RosenkrantzT","Rosenkrantz-Theil","A","red","likes_mean_t50",11.36
"simonkollerup","Simon Kollerup","A","red","likes_mean_t50",3.88
"MogensJensenS","Mogens Jensen","A","red","likes_mean_t50",17.96
"AneHalsboe","Ane Halsboe","A","red","likes_mean_t50",77.6
"RabjergMadsen","Chr Rabjerg Madsen","A","red","likes_mean_t50",21.06
"mattiastesfaye","Mattias Tesfaye","A","red","likes_mean_t50",16.88
"Astridkrag","Astrid Krag","A","red","likes_mean_t50",9.82
"Bjarne_Laustsen",NA,"A","red","likes_mean_t50",NA
"annette_lind","Annette Lind","A","red","likes_mean_t50",6.54
"FlemmingMM","Flemming Møller Mortensen","A","red","likes_mean_t50",3.54
"Henrikm86712011","Henrik møller","A","red","likes_mean_t50",5.48
"Paulin_Anne","Anne Paulin","A","red","likes_mean_t50",5.96
"Jesper_Pet","Jesper Petersen","A","red","likes_mean_t50",12.84
"RasmusPrehn","Rasmus Prehn","A","red","likes_mean_t50",28.98
"lars_aslan","Lars Aslan","A","red","likes_mean_t50",14.12
"RavnTroels","Troels Ravn","A","red","likes_mean_t50",2.38
"KasperRoug","Kasper Roug","A","red","likes_mean_t50",2.98
"JulieSkovsby","Julie Skovsby","A","red","likes_mean_t50",0.06
"RStoklund","Rasmus Stoklund","A","red","likes_mean_t50",26.1
"birgitte_vind","Birgitte Vind","A","red","likes_mean_t50",10.66
"NWammen","Nicolai Wammen","A","red","likes_mean_t50",82.08
"LeaWermelin","Lea Wermelin","A","red","likes_mean_t50",16.84
"PiaOlsen","Pia Olsen Dyhr","F","red","likes_mean_t50",15.78
"khoenge","Karsten Hønge","F","red","likes_mean_t50",10.92
"jacobmark_sf","Jacob Mark","F","red","likes_mean_t50",44.96
"LisbethBNielsen","Lisbeth Bech-Nielsen","F","red","likes_mean_t50",9.62
"TrineTorp","Trine Schøning Torp","F","red","likes_mean_t50",5.5
"KirstenNormann","Kirsten Normann","F","red","likes_mean_t50",3.74
"MF_K_Lorentzen","Karina Lorentzen D.","F","red","likes_mean_t50",8.9
"signe_munk","Signe Munk","F","red","likes_mean_t50",13.54
"Carl__Valentin","Carl Valentin","F","red","likes_mean_t50",16.82
"charlottebroman","Charlotte Mølbæk","F","red","likes_mean_t50",12.26
"Halime9Oguz","Halime Oguz","F","red","likes_mean_t50",2.4
"AnneValentina","Anne Valentina Berthelsen","F","red","likes_mean_t50",11.1
"AstridCaroee","Astrid Carøe","F","red","likes_mean_t50",14.68
"rasmusnordqvist","rasmus nordqvist 🏳️‍🌈","F","red","likes_mean_t50",2.82
"JakobEllemann","Jakob Ellemann-Jensen","V","blue","likes_mean_t50",592.86
"Martin_Geertsen","Martin Geertsen","V","blue","likes_mean_t50",28.06
"JanEJoergensen","Jan E. Jørgensen","V","blue","likes_mean_t50",33.02
"sophieloehde","Sophie Løhde","V","blue","likes_mean_t50",59.76
"AnneStergaa","Anne Honoré Østergaard","V","blue","likes_mean_t50",7.1
"AnniMatthiesen","Anni Matthiesen","V","blue","likes_mean_t50",2.94
"BHaarder","Bertel Haarder","V","blue","likes_mean_t50",40.2777777777778
"CKissmeyer","Carsten Kissmeyer","V","blue","likes_mean_t50",1.7
"ChristofferMels","Christoffer Melson","V","blue","likes_mean_t50",24.42
"EllenTraneNorby","Ellen Trane Nørby","V","blue","likes_mean_t50",2.06
"ErlingBonnesen","Erling Bonnesen","V","blue","likes_mean_t50",6.1
"EvaKjerHansen","Eva Kjer Hansen","V","blue","likes_mean_t50",2.8
"fatmaoektem","Fatma Øktem","V","blue","likes_mean_t50",5.66
"HansAndersenV","Hans Andersen","V","blue","likes_mean_t50",15.1
"HaChrSchmidt","Hans Christian Schmidt","V","blue","likes_mean_t50",108.5
"bankHeidi","Heidi Bank","V","blue","likes_mean_t50",6.38
"jacobjensenMF","Jacob Jensen","V","blue","likes_mean_t50",8.1
"JaneHeitmann","Jane Heitmann","V","blue","likes_mean_t50",9.46
"EllemannKaren","Karen Ellemann","V","blue","likes_mean_t50",7.28
"LauritzenK","Karsten Lauritzen","V","blue","likes_mean_t50",17.18
"KD_Mikkelsen","Kenneth Mikkelsen","V","blue","likes_mean_t50",5.98
"kimvalentinDK","Kim Valentin","V","blue","likes_mean_t50",2.38
"kplorentzen","Kr. Pihl Lorentzen","V","blue","likes_mean_t50",5.22
"larsclilleholt","Lars Chr. Lilleholt","V","blue","likes_mean_t50",50.8
"LouiseElholm","Louise Schack Elholm","V","blue","likes_mean_t50",20.52
"madsfuglede","Mads Fuglede","V","blue","likes_mean_t50",34.24
"marie_bjerre","Marie Bjerre","V","blue","likes_mean_t50",55.54
"MarkGrossmannV","Mark Grossmann","V","blue","likes_mean_t50",0.411764705882353
"MarleneAmbo","Marlene Ambo-Rasmussen","V","blue","likes_mean_t50",2.16
"michaelaastrup","Michael Aastrup Jensen","V","blue","likes_mean_t50",14.32
"MortenDahlin","Morten Dahlin","V","blue","likes_mean_t50",65.14
"PeterJuelJensen","Peter Juel Jensen","V","blue","likes_mean_t50",0.388888888888889
"Sten_Knuth","Stén Knuth, Idrætsordfører Venstre","V","blue","likes_mean_t50",9.12
"ThDanielsen","Thomas Danielsen","V","blue","likes_mean_t50",6.22
"Torstenschack","Torsten Schack","V","blue","likes_mean_t50",33.14
"troelslundp","Troels Lund Poulsen","V","blue","likes_mean_t50",52.54
"Ulla_Tornaes","Ulla Tørnæs","V","blue","likes_mean_t50",13.96
"larsloekke","Lars Løkke Rasmussen","MF","blue","likes_mean_t50",58.64
"SorenPape","Søren Pape Poulsen","C","blue","tweets_t50",34
"metteabildgaard","Mette Abildgaard","C","blue","tweets_t50",8
"RasmusJarlov","Rasmus Jarlov","C","blue","tweets_t50",2
"JuulMona","Mona Juul","C","blue","tweets_t50",10
"PerLarsenC","Per Larsen","C","blue","tweets_t50",38
"_MaiMercado","Mai Mercado","C","blue","tweets_t50",7
"BirgitteBergman","Birgitte Bergman","C","blue","tweets_t50",11
"brittbager","Britt Bager","C","blue","tweets_t50",1
"Ammitzboell_K","KatarinaAmmitzboell","C","blue","tweets_t50",33
"Kristianthdahl","Kristian Thulesen Dahl","O","blue","tweets_t50",45
"MrMesserschmidt","Morten Messerschmidt","O","blue","tweets_t50",13
"mfMorten","Morten Bødskov","A","red","tweets_t50",38
"espersendf","Søren Espersen","O","blue","tweets_t50",16
"skaarup_df","Peter Skaarup","O","blue","tweets_t50",47
"Pia_Kjaersgaard","Pia Kjærsgaard","O","blue","tweets_t50",20
"AdsbolAdsbl","Karina Adsbøl","O","blue","tweets_t50",15
"LiseBech","Lise Bech 🇩🇰","O","blue","tweets_t50",13
"BentGsted","Bent Bøgsted","O","blue","tweets_t50",7
"ReneChr67108814","Rene’ Christensen","O","blue","tweets_t50",5
"JThulesen","J H Thulesen Dahl","O","blue","tweets_t50",21
"flydtkjaer","Dennis Flydtkjær","O","blue","tweets_t50",11
"MarieKrarup","Marie Krarup","O","blue","tweets_t50",28
"Hans_Kr_Skibby","Hans Kristian Skibby","O","blue","tweets_t50",20
"MaiVilladsen","Mai Villadsen","EL","red","tweets_t50",28
"SorenEggeRasmus","Søren Egge Rasmussen","EL","red","tweets_t50",31
"VictoriaV_EL","Victoria Velásquez","EL","red","tweets_t50",10
"EvaFlyvholm","Eva Flyvholm","EL","red","tweets_t50",28
"pederhvelplund","Peder Hvelplund","EL","red","tweets_t50",31
"ChristianJuhl2","Christian Juhl","EL","red","tweets_t50",28
"RuneLundEL","Rune Lund","EL","red","tweets_t50",18
"PSkipperEL","Pernille Skipper","EL","red","tweets_t50",7
"JakobSoelvhoej","Jakob Sølvhøj","EL","red","tweets_t50",17
"RosaLundEl","Rosa Lund","EL","red","tweets_t50",15
"jonasholmdk","Jonas Holm 🇺🇦","Q","neutral","tweets_t50",5
"jonasholmdk","Jonas Holm","Q","neutral","tweets_t50",5
"AlexVanopslagh","Alex Vanopslagh","I","blue","tweets_t50",8
"SociologenHD","Henrik Dahl","I","blue","tweets_t50",34
"olebirkolesen","Ole Birk Olesen","I","blue","tweets_t50",11
"LBMathiesen","Lars Boje Mathiesen","D","blue","tweets_t50",17
"ThiesenMette","Mette Thiesen","D","blue","tweets_t50",48
"PernilleVermund","Pernille Vermund","D","blue","tweets_t50",40
"peter_seier","Peter Seier Christensen","D","blue","tweets_t50",48
"FrkCallesen","Anne Sophie Callesen","B","red","tweets_t50",12
"mariannejelved","Marianne Jelved","B","red","tweets_t50",21
"SamiraNawa","Samira Nawa","B","red","tweets_t50",15
"rohde_jens","Jens Rohde","B","red","tweets_t50",36
"kronborgsusan","Susan Kronborg","B","red","tweets_t50",25
"martinlidegaard","Martin Lidegaard","B","red","tweets_t50",25
"KathrineOlldag","Kathrine Olldag","B","red","tweets_t50",4
"sofiecn","Sofie Carsten Nielsen","B","red","tweets_t50",11
"a_steenberg","Andreas Steenberg","B","red","tweets_t50",14
"rvthorholm","Christina Thorholm","B","red","tweets_t50",2
"KatrineRobsoe","Katrine Robsøe","B","red","tweets_t50",4
"rasmushelveg","Rasmus Helveg","B","red","tweets_t50",6
"stinuslindgreen","Stinus Lindgreen","B","red","tweets_t50",8
"zeniastampe","Zenia Stampe","B","red","tweets_t50",16
"LotteRod","Lotte Rod","B","red","tweets_t50",22
"IdaAuken","Ida Auken","A","red","tweets_t50",8
"Trinebramsen","Trine Bramsen","A","red","tweets_t50",0
"BjBrandenborg","Bjørn Brandenborg","A","red","tweets_t50",0
"bressendorff","Brian Bressendorff","A","red","tweets_t50",12
"JeppeBruus","Jeppe Bruus","A","red","tweets_t50",5
"KaareDybvad","Kaare Dybvad","A","red","tweets_t50",1
"BennyEngelbrech","Benny Engelbrecht","A","red","tweets_t50",12
"CamFabricius","Camilla Fabricius","A","red","tweets_t50",9
"MetteGjerskov","Mette Gjerskov","A","red","tweets_t50",14
"AlexanderGrandt","Alexander Grandt","A","red","tweets_t50",10
"HavOrla","Orla Hav","A","red","tweets_t50",35
"PHummelgaard","Peter Hummelgaard","A","red","tweets_t50",2
"MFThomasJensen","Thomas Jensen","A","red","tweets_t50",3
"LahnLeif","Leif Lahn Jensen","A","red","tweets_t50",49
"Jens_Joel","Jens Joel","A","red","tweets_t50",4
"janjohansen16",NA,"A","red","tweets_t50",NA
"DanJoergensen","Dan Jørgensen","A","red","tweets_t50",13
"SandKjaer","Kasper Sand Kjær","A","red","tweets_t50",11
"AndersKronborg","Anders Kronborg","A","red","tweets_t50",14
"rasmushorn","Rasmus Horn Langhoff","A","red","tweets_t50",9
"MalteLarsen","Malte Larsen","A","red","tweets_t50",20
"LarssonTanja","Tanja Larsson","A","red","tweets_t50",26
"Heunicke","Magnus Heunicke","A","red","tweets_t50",11
"RosenkrantzT","Rosenkrantz-Theil","A","red","tweets_t50",13
"simonkollerup","Simon Kollerup","A","red","tweets_t50",8
"MogensJensenS","Mogens Jensen","A","red","tweets_t50",31
"AneHalsboe","Ane Halsboe","A","red","tweets_t50",5
"RabjergMadsen","Chr Rabjerg Madsen","A","red","tweets_t50",10
"mattiastesfaye","Mattias Tesfaye","A","red","tweets_t50",7
"Astridkrag","Astrid Krag","A","red","tweets_t50",20
"Bjarne_Laustsen",NA,"A","red","tweets_t50",NA
"annette_lind","Annette Lind","A","red","tweets_t50",14
"FlemmingMM","Flemming Møller Mortensen","A","red","tweets_t50",17
"Henrikm86712011","Henrik møller","A","red","tweets_t50",24
"Paulin_Anne","Anne Paulin","A","red","tweets_t50",8
"Jesper_Pet","Jesper Petersen","A","red","tweets_t50",5
"RasmusPrehn","Rasmus Prehn","A","red","tweets_t50",41
"lars_aslan","Lars Aslan","A","red","tweets_t50",30
"RavnTroels","Troels Ravn","A","red","tweets_t50",9
"KasperRoug","Kasper Roug","A","red","tweets_t50",7
"JulieSkovsby","Julie Skovsby","A","red","tweets_t50",0
